upstream_ref	author	head_sha	decision	status	maintainer_signal	bot_verdict	bot_sha	scope	behavior	reason
pr-1091	zulinliu	0cf0d70310e9c58c5a41509793260a003822a9b4	review	merge-unknown	review	review	-	review-huge	review	additions=2731,deletions=93,files=66
pr-1059	Arnie97	37deeeba5263ceb402429c069e911eac96eb406e	review	merge-unknown	review	review	-	review	review	additions=22,deletions=307,files=4
pr-1054	DullJZ	9cbe9b1fa24edec152bb610e0b1049930c723432	review	merge-unknown	review	review	-	review	review	additions=263,deletions=64,files=12
pr-987	heavygee	2c0362f4f20c127faab55e6a53d29dc0acad67f6	review	ready	review	review	-	review-huge	review	additions=6939,deletions=155,files=64
pr-986	heavygee	a989dda1822be4e54893908d4baf7c2afeca19e6	review	ready	review	review	-	review	review	additions=654,deletions=160,files=16
pr-975	KorenKrita	344c6009b53e20829978e44367fa50b5870986fe	review	merge-unknown	review	review	-	review-huge	review	additions=4520,deletions=36,files=49
pr-955	swear01	cd37fc60386cd61f342af8f603cbfb534c478883	carry	merge-unknown	review	review	-	review-large	review	additions=1228,deletions=148,files=27
pr-945	heavygee	db5248429b2797b6cc437f72c135ae66f0963605	review	ready	review	review	-	review-huge	review	additions=10112,deletions=64,files=46
pr-942	dzshzx	f1f93474f042381818f0d605b1d64b3fb42cb02b	review	merge-unknown	review	review	-	review-huge	review	additions=29927,deletions=1050,files=246
pr-906	swear01	d652eafdb885d5b2e09ff76461564f3f316b78e1	carry	merge-unknown	review	review	-	review-huge	review	additions=1594,deletions=91,files=44
pr-847	heavygee	9a83fc8f08974f24c880b547b726f45ac231b2f2	review	ready	review	review	-	review-huge	review	additions=4135,deletions=90,files=40
pr-769	junxin367	60c11607ce3bba734f38b6fcf87be07b32298683	review	merge-unknown	review	review	-	review-huge	review	additions=3322,deletions=19,files=52
pr-663	SpartaGeorge	5dbf6d406a6bb8507dc07598ba2aecc8cd98ee0f	review	merge-unknown	review	review	-	review	review	additions=619,deletions=76,files=15
pr-658	yrom	f7d8ca3ea0f8ae47245443ce2c0cfec612263e62	review	merge-unknown	review	review	-	review	review	additions=159,deletions=6,files=4
pr-553	wzxjohn	6e3da463f4fb213afc6a95d3005232e647f39ec6	review	merge-unknown	review	review	-	review-large	review	additions=1866,deletions=7,files=20
pr-536	dsus4wang	1de72788e93c6aae6511a5af8bb05bda631093c0	review	merge-unknown	review	review	-	review-large	review	additions=1754,deletions=11,files=38
pr-535	dsus4wang	abcf3a4bff8b685a70ceeb77008f4f217b43b67c	review	merge-unknown	review	review	-	review	review	additions=643,deletions=6,files=17
pr-518	duxiaoxiong	72cceea333addd3a8b39948b722750056433d39b	review	draft	review	review	-	review-huge	review	additions=8937,deletions=304,files=119
pr-490	tehao999	745acf545461ad7f8c615ebd178f3a15df869fb2	review	draft	review	review	-	review-huge	review	additions=113035,deletions=7945,files=719
pr-484	YiwenZhu77	641a01266de65d4944ec5c609a40c717cd41662a	review	merge-unknown	review	review	-	review-large	review	additions=1128,deletions=58,files=19
pr-394	koenzhao	fb5f201ec230e0b7abdc15dcf26483d67a56a1be	review	merge-unknown	review	review	-	review	review	additions=33,deletions=9,files=2
pr-325	MrHeB	c12df55ff52d2544ff40f313b702b24dc0732cf8	review	merge-unknown	review	review	-	review-large	review	additions=2186,deletions=7,files=18
pr-312	just4zeroq	572d489bbd359fe1ca9b4eb96a852804e42e69ac	review	merge-unknown	review	review	-	review-large	review	additions=2092,deletions=6,files=18
