upstream_ref	author	head_sha	decision	status	maintainer_signal	bot_verdict	bot_sha	scope	behavior	reason
pr-1787	techotaku39	8199cd3ea3e9c888864dceb3ed22ff1f7075e931	defer	ready	clear	clean	8199cd3ea3e9c888864dceb3ed22ff1f7075e931	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1783	junmo-kim	1abe9d1ed3b9830e6dd47415200888c64e33f27f	defer	ready	clear	clean	1abe9d1ed3b9830e6dd47415200888c64e33f27f	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1778	techotaku39	ce23fb1881324094f09ca580d13c137a9573f276	defer	merge-dirty	clear	clean	ce23fb1881324094f09ca580d13c137a9573f276	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot no findings
pr-1772	techotaku39	b91f74428541fad1c106bce663af36f06c4d02e8	defer	merge-dirty	clear	clean	b91f74428541fad1c106bce663af36f06c4d02e8	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1771	swear01	7f88aed3d925bdcc4a8bfeb98e3c1fccffe62bf6	carry	merge-dirty	policy-exception	clean	7f88aed3d925bdcc4a8bfeb98e3c1fccffe62bf6	exception	accepted-change	operator keep: native session-runtime skill; dirty against new official tip so integrate via UFR overlay; PERSONAL_PR_POLICY_EXCEPTION
pr-1762	heavygee	30b531a4f494b1df058f14e75e3d04e2318e471c	defer	draft	clear	missing	-	mismatch	unjustified-change	defer large/sweeping change until official acceptance; no latest-head HAPI Bot review
pr-1758	techotaku39	e756d30a11117fcccb621e4201b6f3b39f7de531	defer	ready	clear	clean	e756d30a11117fcccb621e4201b6f3b39f7de531	proportional	unjustified-change	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1753	heavygee	d5fa8963fa91b825a04af6532a9d870dbd466088	defer	ready	clear	clean	d5fa8963fa91b825a04af6532a9d870dbd466088	proportional	preserve	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1747	wu736139669	a8e8d6e91b8c6f8a8b3495fb6ba214cdc8594eb6	defer	merge-dirty	clear	findings	a8e8d6e91b8c6f8a8b3495fb6ba214cdc8594eb6	proportional	unjustified-change	not merge-ready against current official tip; latest-head HAPI Bot Major/Blocker findings
pr-1738	heavygee	5a695fbd1bd367fe15835f9f9742cc37fe9fc160	defer	ready	clear	clean	5a695fbd1bd367fe15835f9f9742cc37fe9fc160	proportional	preserve	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1733	heavygee	ef4636a9fa07932dabaeec76a6e8263d21bfdd78	defer	merge-dirty	clear	findings	ef4636a9fa07932dabaeec76a6e8263d21bfdd78	proportional	unjustified-change	not merge-ready against current official tip; latest-head HAPI Bot Major/Blocker findings
pr-1730	techotaku39	731727c9ec8d4cfcd991dea163284d59dd5338ad	defer	ready	clear	clean	731727c9ec8d4cfcd991dea163284d59dd5338ad	proportional	unjustified-change	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1729	techotaku39	f04288cacaae35ee2c50b381bc4db5604eb03f80	carry	ready	clear	clean	f04288cacaae35ee2c50b381bc4db5604eb03f80	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1728	techotaku39	7a93bb406734417589da0be5d344161cdd0723b9	carry	ready	clear	clean	7a93bb406734417589da0be5d344161cdd0723b9	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1727	techotaku39	db93a3f26c2daa3fa906094001af822527af5d96	defer	merge-dirty	clear	clean	db93a3f26c2daa3fa906094001af822527af5d96	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot no findings
pr-1726	techotaku39	582a7badd67bdd3f53a09b5e610ec3461f334105	defer	ready	clear	findings	582a7badd67bdd3f53a09b5e610ec3461f334105	proportional	preserve	latest-head HAPI Bot findings
pr-1725	heavygee	fa9a3dbaa757574260607dde3e09cfd78c833f83	defer	ready	clear	findings	fa9a3dbaa757574260607dde3e09cfd78c833f83	proportional	preserve	latest-head HAPI Bot Major/Blocker findings
pr-1722	techotaku39	694c7e0cefaad5baeeed3d01ba08b072ab186f2a	defer	ready	clear	clean	694c7e0cefaad5baeeed3d01ba08b072ab186f2a	proportional	preserve	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1721	Zwanan-github	02840df43b4f07bbb8ce60ea55264199287dd295	carry	ready	clear	clean	02840df43b4f07bbb8ce60ea55264199287dd295	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1720	techotaku39	3d7fdb1cada8c896a4104a77c57f4762778b9f94	carry	ready	clear	clean	3d7fdb1cada8c896a4104a77c57f4762778b9f94	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1718	heavygee	bbc8d25f05b4e082330ec772ae598748da277293	defer	merge-dirty	clear	clean	bbc8d25f05b4e082330ec772ae598748da277293	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot no findings
pr-1715	HongChenGG	cf5ab674cb5aeca4af38a599b36fb2ee118205dc	defer	ready	clear	clean	cf5ab674cb5aeca4af38a599b36fb2ee118205dc	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1714	new-TonyWang	a227310e3e7438b5940089748367339d060536b1	defer	merge-dirty	clear	findings	a227310e3e7438b5940089748367339d060536b1	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot Major/Blocker findings
pr-1713	techotaku39	f95fe0ad169cfd644c16448785bd3cde7ff46691	defer	ready	clear	clean	f95fe0ad169cfd644c16448785bd3cde7ff46691	proportional	unjustified-change	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1712	techotaku39	4983461f20b580b17ae3f7a74a8c2ec22b7b7c92	defer	merge-dirty	clear	clean	4983461f20b580b17ae3f7a74a8c2ec22b7b7c92	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1711	techotaku39	9d197485474de77fddd8297e5e00a8a8c84110a5	defer	ready	clear	clean	9d197485474de77fddd8297e5e00a8a8c84110a5	proportional	unjustified-change	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1708	KevinFun	73630bbd3f3058b3eca9f77df0fe392ca1c4940e	defer	merge-unstable	clear	findings	73630bbd3f3058b3eca9f77df0fe392ca1c4940e	proportional	unjustified-change	not merge-ready against current official tip; latest-head HAPI Bot Major/Blocker findings
pr-1706	heavygee	26c1615ae754ddb16b43fdbae4850f90ea7d6d85	defer	merge-unstable	clear	clean	26c1615ae754ddb16b43fdbae4850f90ea7d6d85	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot no findings
pr-1704	techotaku39	19c888c0d0664d1111937471c5a475954b57941f	defer	ready	clear	clean	19c888c0d0664d1111937471c5a475954b57941f	proportional	unjustified-change	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1702	techotaku39	af8667d9a94f1f0c112920bf2360c7d70e7e3496	carry	ready	clear	clean	af8667d9a94f1f0c112920bf2360c7d70e7e3496	exception	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1695	techotaku39	de2f96ad729263a7ab2960773e35e42b2d819986	defer	ready	clear	clean	de2f96ad729263a7ab2960773e35e42b2d819986	proportional	unjustified-change	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1693	techotaku39	80b2a3c80eb144c6fbf95fecebb13ba978574227	defer	merge-dirty	clear	clean	80b2a3c80eb144c6fbf95fecebb13ba978574227	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1692	techotaku39	1f512d71240b2f14368520cac79a2abaa208b54c	defer	ready	clear	clean	1f512d71240b2f14368520cac79a2abaa208b54c	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1691	junmo-kim	8486600423596f0c7b9c84d8fde18cb571ba6053	defer	ready	clear	clean	8486600423596f0c7b9c84d8fde18cb571ba6053	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1684	techotaku39	5e8d6a814b0b2d69842a695e7cc19af147d1d9b9	defer	merge-dirty	clear	clean	5e8d6a814b0b2d69842a695e7cc19af147d1d9b9	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1683	renqiancheng	08fa9726e8d0dce5a5a263987fb54cb2ce649d21	defer	ready	clear	findings	08fa9726e8d0dce5a5a263987fb54cb2ce649d21	proportional	unjustified-change	latest-head HAPI Bot Major/Blocker findings
pr-1680	LinespottingPrivate	62a2218d4458559374e52302a2c6f0f2f76e578e	defer	ready	clear	findings	62a2218d4458559374e52302a2c6f0f2f76e578e	proportional	preserve	latest-head HAPI Bot Major/Blocker findings
pr-1679	junmo-kim	4db160525bb65016758f333a6969d29888a5cc47	defer	ready	clear	clean	4db160525bb65016758f333a6969d29888a5cc47	proportional	unjustified-change	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1678	junmo-kim	c4c28624db1da06f27bee573d83201692ab7c778	carry	ready	clear	clean	c4c28624db1da06f27bee573d83201692ab7c778	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1677	junmo-kim	a832355bc2ea1aed9a703d38838282e7f40b29ea	defer	ready	clear	clean	a832355bc2ea1aed9a703d38838282e7f40b29ea	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1676	junmo-kim	aacc2580dea8e29397df88026fcfeac19545ae44	defer	ready	clear	clean	aacc2580dea8e29397df88026fcfeac19545ae44	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1675	rzsgsfm	a816ff9bc70cb0294e8c6fbde5a84bba19ba42c2	defer	ready	clear	findings	a816ff9bc70cb0294e8c6fbde5a84bba19ba42c2	proportional	unjustified-change	latest-head HAPI Bot findings
pr-1673	junmo-kim	f6c846ac2a002b236c94515902d04a5e881eb251	defer	ready	clear	findings	f6c846ac2a002b236c94515902d04a5e881eb251	proportional	unjustified-change	latest-head HAPI Bot Major/Blocker findings
pr-1672	junmo-kim	8d6e67d2061e402728cc609ade172ff3d6af2985	defer	ready	clear	clean	8d6e67d2061e402728cc609ade172ff3d6af2985	proportional	unjustified-change	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1668	junmo-kim	483b4467f597e5c1be1e30c3ea78356dc927b834	defer	ready	clear	findings	483b4467f597e5c1be1e30c3ea78356dc927b834	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot findings
pr-1666	techotaku39	e32370634d51ec93a8caf5d5ca278f0bba98eb73	carry	ready	clear	clean	e32370634d51ec93a8caf5d5ca278f0bba98eb73	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1665	techotaku39	7dd55a12888166b2197ddd349a620039768250db	defer	ready	clear	clean	7dd55a12888166b2197ddd349a620039768250db	proportional	preserve	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1664	yellowdog01	dac80dd1d94060889d786df9b9416216b07b0547	carry	ready	clear	clean	dac80dd1d94060889d786df9b9416216b07b0547	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1662	swear01	a97f6ebd9a2d5026691b18bc728c01d98afece1f	defer	merge-dirty	clear	clean	a97f6ebd9a2d5026691b18bc728c01d98afece1f	mismatch	unjustified-change	operator tighten: large personal exception deferred this round
pr-1660	techotaku39	bf182f8ced3ddeb4a474c9a86b2396dd0c472e56	carry	ready	clear	clean	bf182f8ced3ddeb4a474c9a86b2396dd0c472e56	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1659	techotaku39	d743a300bb512d8e10d7c5edb1c2fd4898096507	defer	ready	clear	clean	d743a300bb512d8e10d7c5edb1c2fd4898096507	proportional	unjustified-change	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1658	techotaku39	36df9164850c72a2edd4c9fe4f99e53db0dd305e	defer	ready	clear	clean	36df9164850c72a2edd4c9fe4f99e53db0dd305e	proportional	unjustified-change	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1657	techotaku39	410c2acd1a8c12a2b76712072f3034e7d912d84b	defer	ready	clear	clean	410c2acd1a8c12a2b76712072f3034e7d912d84b	proportional	preserve	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1656	techotaku39	fb962536e280b94f643aeb66f9b0de8cf873eb72	carry	ready	clear	clean	fb962536e280b94f643aeb66f9b0de8cf873eb72	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1644	junmo-kim	d608fb3d9d916ee943af2b7805c8ae94ee131ff3	defer	ready	clear	findings	d608fb3d9d916ee943af2b7805c8ae94ee131ff3	proportional	preserve	latest-head HAPI Bot Major/Blocker findings
pr-1642	junmo-kim	ccc098bf7bb5df49acc5e432a93fe132c4a06dcb	defer	ready	clear	clean	ccc098bf7bb5df49acc5e432a93fe132c4a06dcb	proportional	preserve	defer new behavior/feature even if small; wait for official or proven non-behavior polish
pr-1640	wu736139669	b86a3b6c16c90ab80636a99f07ae9ca58bc129a4	defer	merge-dirty	clear	clean	b86a3b6c16c90ab80636a99f07ae9ca58bc129a4	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1637	techotaku39	e67e35fc99ef50e5edecab5ca356109d04b9db76	carry	ready	clear	clean	e67e35fc99ef50e5edecab5ca356109d04b9db76	proportional	accepted-change	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1636	techotaku39	60db9468d95b5197cbc49984f022256057f25dbe	carry	ready	clear	clean	60db9468d95b5197cbc49984f022256057f25dbe	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1635	swear01	6c65104bb7c8878c232cb20c22669b9998cd6fb5	carry	merge-dirty	policy-exception	clean	6c65104bb7c8878c232cb20c22669b9998cd6fb5	proportional	accepted-change	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem; PERSONAL_PR_POLICY_EXCEPTION
pr-1629	Overbaker	a084ba83b531ec4436786d6f703e9ca7ff9b0fd5	defer	merge-unstable	clear	findings	a084ba83b531ec4436786d6f703e9ca7ff9b0fd5	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot Major/Blocker findings
pr-1625	techotaku39	9aa1668bc6f76e6d205b1f26e677902c2bec5f59	carry	ready	clear	clean	9aa1668bc6f76e6d205b1f26e677902c2bec5f59	proportional	preserve	new small polish/bugfix; ready, latest-head HAPI Bot clean, no large behavior change
pr-1621	techotaku39	c94bfc04b538c6605290b2e7f4d0ffa79101d440	defer	ready	clear	clean	c94bfc04b538c6605290b2e7f4d0ffa79101d440	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1620	heavygee	9c756e0919d9c99c8a0589a50f328d88ed4c06cc	carry	ready	clear	clean	9c756e0919d9c99c8a0589a50f328d88ed4c06cc	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1618	heavygee	70b9174470b1cb2fe4da2f6b21882897bb22433c	defer	merge-unstable	clear	clean	70b9174470b1cb2fe4da2f6b21882897bb22433c	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1617	techotaku39	ea5ec5c3c1dc240dee87ab54282e4a47622ee3f0	carry	ready	clear	clean	ea5ec5c3c1dc240dee87ab54282e4a47622ee3f0	proportional	preserve	new small polish/bugfix; ready, latest-head HAPI Bot clean, no large behavior change
pr-1616	techotaku39	455917d62f10cbc2034dc08de5b51ee957ee18ee	carry	ready	clear	clean	455917d62f10cbc2034dc08de5b51ee957ee18ee	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1615	techotaku39	1732dcfc1edf4c879f483a2c0ee6c04d46169c3b	carry	ready	clear	clean	1732dcfc1edf4c879f483a2c0ee6c04d46169c3b	proportional	accepted-change	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1614	MAOJIASONG	64770fb335544e95bbbc549c55e3d587b428d8d0	defer	ready	clear	findings	64770fb335544e95bbbc549c55e3d587b428d8d0	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot Major/Blocker findings
pr-1613	heavygee	82caab248e7a20255eea0059432edd9f2a9af88f	defer	ready	clear	clean	82caab248e7a20255eea0059432edd9f2a9af88f	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1611	techotaku39	ab80734b11a76e48ba0e505179cdf154dd82cbf2	defer	merge-dirty	clear	clean	ab80734b11a76e48ba0e505179cdf154dd82cbf2	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1607	swear01	f6cb2324fddb8bf3062faa6d077bcd0917311384	defer	merge-dirty	clear	clean	f6cb2324fddb8bf3062faa6d077bcd0917311384	mismatch	unjustified-change	operator: large personal behavior change deferred this round
pr-1605	junmo-kim	0627b477a77c9f3005dfff3bc465d49b65c4c76b	defer	ready	clear	findings	0627b477a77c9f3005dfff3bc465d49b65c4c76b	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot findings
pr-1604	techotaku39	0d7c280c4b17c22e68948fd329b8334fd107c70b	carry	ready	clear	clean	0d7c280c4b17c22e68948fd329b8334fd107c70b	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1603	techotaku39	2fbdb4f1f4c5e89da4890e1244e9be93dd70bb71	carry	ready	clear	clean	2fbdb4f1f4c5e89da4890e1244e9be93dd70bb71	proportional	preserve	new small polish/bugfix; ready, latest-head HAPI Bot clean, no large behavior change
pr-1599	techotaku39	fcf3df241de50481dd275c40220001cebefba11f	defer	ready	clear	clean	fcf3df241de50481dd275c40220001cebefba11f	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1598	techotaku39	918d41c18fc6b7d7e1192a1118a6be2bb89d5c16	defer	merge-dirty	clear	clean	918d41c18fc6b7d7e1192a1118a6be2bb89d5c16	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1597	swear01	263807f87ec00e4771447ba1590e7792d14421ef	drop	merge-dirty	clear	clean	263807f87ec00e4771447ba1590e7792d14421ef	mismatch	unjustified-change	operator ruling: assistant response navigation stays dropped
pr-1592	techotaku39	67112915c48b949df6f2311d4de7cf040c1019aa	carry	ready	clear	clean	67112915c48b949df6f2311d4de7cf040c1019aa	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1581	techotaku39	aa6afcf8a09ea55a23dbf5feb9c5ba8e64c9b418	defer	merge-dirty	clear	clean	aa6afcf8a09ea55a23dbf5feb9c5ba8e64c9b418	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1567	3em0	aa7fdf0f5bfbacf811cf745409ae7aacb9c84bc3	defer	merge-dirty	clear	clean	aa7fdf0f5bfbacf811cf745409ae7aacb9c84bc3	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1564	heavygee	72fa04fa53a0a48c621365407ee4fbb3a789350f	defer	ready	clear	clean	72fa04fa53a0a48c621365407ee4fbb3a789350f	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1543	techotaku39	650ca3c40caba4941ed6cf894a4c9446b89c706f	carry	ready	clear	clean	650ca3c40caba4941ed6cf894a4c9446b89c706f	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1542	swear01	7d8c12c4d4d363f3cc7b2ee6f06fa0969b5e24b3	defer	merge-dirty	clear	clean	7d8c12c4d4d363f3cc7b2ee6f06fa0969b5e24b3	mismatch	preserve	operator: large personal behavior change deferred this round
pr-1537	zj1123581321	693aed6e40beed850caeb65ac32fb4e6d68442d5	defer	merge-dirty	clear	clean	693aed6e40beed850caeb65ac32fb4e6d68442d5	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1528	7bata	3517c527077d71033ec3782185ca4cf6d280d0f4	defer	merge-unstable	clear	findings	3517c527077d71033ec3782185ca4cf6d280d0f4	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot findings
pr-1527	7bata	597c28d6bcb5dd2fc8938197d60e5dea9d327821	defer	merge-unstable	clear	clean	597c28d6bcb5dd2fc8938197d60e5dea9d327821	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1525	7bata	85e5ec888140097893bdf30dfe1b101145d2c54e	defer	merge-dirty	clear	clean	85e5ec888140097893bdf30dfe1b101145d2c54e	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot no findings
pr-1523	techotaku39	a53f4a48d8ad64408374f5f5f82a9aff22cfb719	defer	merge-dirty	clear	clean	a53f4a48d8ad64408374f5f5f82a9aff22cfb719	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1517	TimChesko	d9767f92f0beb3a245ed2329030126441676e8e0	defer	merge-dirty	clear	findings	d9767f92f0beb3a245ed2329030126441676e8e0	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot Major/Blocker findings
pr-1512	techotaku39	0794851c5f5dd30a215154b6c88685f3ffd90376	defer	merge-dirty	clear	clean	0794851c5f5dd30a215154b6c88685f3ffd90376	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1511	heavygee	52c51ba51c0d13a7c56b99ac0be161d5e4eebefe	defer	merge-dirty	clear	clean	52c51ba51c0d13a7c56b99ac0be161d5e4eebefe	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1468	swear01	2936e0f780032eea5d6eb86173b47b3694369d22	defer	merge-dirty	clear	clean	2936e0f780032eea5d6eb86173b47b3694369d22	mismatch	unjustified-change	operator tighten: large personal exception deferred this round
pr-1447	wu736139669	19daba6f54b3bc99d4645dd3be25cdc6d2be7b4b	defer	merge-dirty	clear	findings	19daba6f54b3bc99d4645dd3be25cdc6d2be7b4b	proportional	unjustified-change	not merge-ready against current official tip; latest-head HAPI Bot findings
pr-1443	wu736139669	1888de0e1e3fd9ae84001d49e56e8d607b4b67f8	defer	merge-dirty	clear	clean	1888de0e1e3fd9ae84001d49e56e8d607b4b67f8	proportional	unjustified-change	not merge-ready against current official tip; latest-head HAPI Bot no findings
pr-1436	swear01	37406027425a084c4f106ca94ccaf7c8084cd853	defer	merge-dirty	clear	clean	37406027425a084c4f106ca94ccaf7c8084cd853	mismatch	unjustified-change	operator tighten: large personal exception deferred this round
pr-1429	wu736139669	5d3f41bb10bb22e7186d1abc0fc45e5659be479d	defer	merge-dirty	clear	clean	5d3f41bb10bb22e7186d1abc0fc45e5659be479d	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1424	heavygee	44bb0abf41c4e387d2f90d5a40d3436ca203a23a	drop	ready	clear	findings	44bb0abf41c4e387d2f90d5a40d3436ca203a23a	mismatch	unjustified-change	operator: session-attached Jobs remain excluded; stale running jobs pin inactive sessions
pr-1422	techotaku39	fd03fa2ec5d684b78ff9d6540a3ad55f4b174abf	defer	merge-dirty	clear	clean	fd03fa2ec5d684b78ff9d6540a3ad55f4b174abf	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot no findings
pr-1419	swear01	cb64200637941ed429855a82ffcf2db977610416	carry	ready	clear	clean	cb64200637941ed429855a82ffcf2db977610416	proportional	accepted-change	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1418	swear01	14104017aa3390de0fa7ac61cc49e68923ebd3d7	defer	ready	clear	clean	14104017aa3390de0fa7ac61cc49e68923ebd3d7	mismatch	unjustified-change	operator: large personal behavior change deferred this round
pr-1414	techotaku39	ef5579e5fa2dedf0ceae7363b6a90b75f69cb703	carry	ready	clear	clean	ef5579e5fa2dedf0ceae7363b6a90b75f69cb703	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1361	Himehane	e1e7e8c3fbcfcdaaff872398c1d08758d3dcef0f	defer	ready	clear	findings	e1e7e8c3fbcfcdaaff872398c1d08758d3dcef0f	proportional	preserve	latest-head HAPI Bot findings
pr-1360	wu736139669	b9c9975ae1afa1455385fdd69509c3f8c169c728	defer	merge-dirty	clear	clean	b9c9975ae1afa1455385fdd69509c3f8c169c728	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1351	yin1245	feb70174798df546512ebd9096768c94ddead945	defer	merge-dirty	clear	findings	feb70174798df546512ebd9096768c94ddead945	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot Major/Blocker findings
