upstream_ref	author	head_sha	decision	status	maintainer_signal	bot_verdict	bot_sha	scope	behavior	reason
pr-1092	zulinliu	4427e6e08b2fed4429c793af2841f7f47fb70bac	review	merge-dirty	review	review	-	review-huge	review	additions=4590,deletions=359,files=41
pr-1091	zulinliu	0cf0d70310e9c58c5a41509793260a003822a9b4	review	merge-dirty	review	review	-	review-huge	review	additions=2731,deletions=93,files=66
pr-1059	Arnie97	37deeeba5263ceb402429c069e911eac96eb406e	review	merge-dirty	review	review	-	review	review	additions=22,deletions=307,files=4
pr-1054	DullJZ	9cbe9b1fa24edec152bb610e0b1049930c723432	review	merge-unstable	review	review	-	review	review	additions=263,deletions=64,files=12
pr-987	heavygee	0b518e486b901f734e98a1dbaf3c298a1fc99ece	review	merge-unstable	review	review	-	review-huge	review	additions=6923,deletions=168,files=64
pr-975	KorenKrita	344c6009b53e20829978e44367fa50b5870986fe	review	merge-dirty	review	review	-	review-huge	review	additions=4520,deletions=36,files=49
pr-955	swear01	f6a624251cb125182965dc343351c362035d071a	carry	merge-unstable	review	review	-	review-large	review	additions=1284,deletions=221,files=23
pr-945	heavygee	41d772c1998872cbcd468aee7ec2fa12a3833eae	review	ready	review	review	-	review-huge	review	additions=9166,deletions=59,files=40
pr-942	dzshzx	f1f93474f042381818f0d605b1d64b3fb42cb02b	review	merge-dirty	review	review	-	review-huge	review	additions=29927,deletions=1050,files=246
pr-906	swear01	d652eafdb885d5b2e09ff76461564f3f316b78e1	carry	merge-dirty	review	review	-	review-huge	review	additions=1594,deletions=91,files=44
pr-847	heavygee	939a9d1e61853e6b3720852f7d902575a94fb8f2	review	ready	review	review	-	review-huge	review	additions=4134,deletions=89,files=40
pr-769	junxin367	60c11607ce3bba734f38b6fcf87be07b32298683	review	merge-dirty	review	review	-	review-huge	review	additions=3322,deletions=19,files=52
pr-663	SpartaGeorge	5dbf6d406a6bb8507dc07598ba2aecc8cd98ee0f	review	merge-dirty	review	review	-	review	review	additions=619,deletions=76,files=15
pr-658	yrom	f7d8ca3ea0f8ae47245443ce2c0cfec612263e62	review	ready	review	review	-	review	review	additions=159,deletions=6,files=4
pr-553	wzxjohn	6e3da463f4fb213afc6a95d3005232e647f39ec6	review	merge-dirty	review	review	-	review-large	review	additions=1866,deletions=7,files=20
pr-536	dsus4wang	1de72788e93c6aae6511a5af8bb05bda631093c0	review	merge-dirty	review	review	-	review-large	review	additions=1754,deletions=11,files=38
pr-535	dsus4wang	abcf3a4bff8b685a70ceeb77008f4f217b43b67c	review	merge-dirty	review	review	-	review	review	additions=643,deletions=6,files=17
pr-518	duxiaoxiong	72cceea333addd3a8b39948b722750056433d39b	review	draft	review	review	-	review-huge	review	additions=8937,deletions=304,files=119
pr-490	tehao999	745acf545461ad7f8c615ebd178f3a15df869fb2	review	draft	review	review	-	review-huge	review	additions=113035,deletions=7945,files=719
pr-484	YiwenZhu77	641a01266de65d4944ec5c609a40c717cd41662a	review	merge-dirty	review	review	-	review-large	review	additions=1128,deletions=58,files=19
pr-394	koenzhao	fb5f201ec230e0b7abdc15dcf26483d67a56a1be	review	merge-dirty	review	review	-	review	review	additions=33,deletions=9,files=2
pr-325	MrHeB	c12df55ff52d2544ff40f313b702b24dc0732cf8	review	merge-dirty	review	review	-	review-large	review	additions=2186,deletions=7,files=18
pr-312	just4zeroq	572d489bbd359fe1ca9b4eb96a852804e42e69ac	review	merge-dirty	review	review	-	review-large	review	additions=2092,deletions=6,files=18
